x,y,feature_name,description,data_type,num_unique_values,percent_missing,examples,dataset_id
31.432108,8.364057,N17,Indicates the presence of a specific genetic mutation in the<br>17th gene.,category,3,0%,"['0', '0', '0', '0', '1']",40646
29.0632,8.433115,P1,Indicates the presence or absence of a specific genetic variant<br>in a gene.,category,3,0%,"['1', '1', '0', '0', '1']",40646
29.063381,8.433027,P2,Indicates the presence or absence of a specific genetic variant<br>in a gene.,category,3,0%,"['0', '1', '0', '0', '1']",40646
31.465023,11.447719,P3,The number of minor alleles at the third locus in<br>a three-way epistasis interaction.,category,3,0%,"['1', '0', '0', '0', '2']",40648
30.056334,7.485643,M0P0,Indicates the presence or absence of a specific genetic mutation.,category,3,0%,"['1', '1', '0', '0', '1']",40649
27.944847,8.584101,M0P1,Indicates whether the first gene is present or not.,category,3,0%,"['1', '1', '0', '0', '0']",40649
30.639517,7.7791076,M1P0,Indicates the presence of a specific genetic mutation.,category,3,0%,"['0', '0', '0', '0', '0']",40649
11.216325,67.49318,X1,Vectorial velocity of left hand.,float64,9822,0%,"[0.00014247, 0.01866499, 0.00482868, -0.01457132, 0.00827307]",4538
10.440668,67.533264,X2,Vectorial velocity of left hand (y coordinate).,float64,9826,0%,"[-0.00290874, 0.00551117, -0.03218572, -0.00333011, -0.00704734]",4538
9.807351,68.337685,X3,"Vectorial velocity of left hand in x, y, and z<br>coordinates.",float64,9625,0%,"[-0.02600607, -0.00041892, -3.54e-05, 7.891e-05, 0.00187762]",4538
8.845395,68.63338,X4,Vectorial velocity of right hand (x coordinate),float64,9810,0%,"[-0.00406963, 4.934e-05, 0.00144006, 0.00100406, 0.0025849]",4538
8.9392605,70.02641,X5,Vectorial velocity of right hand in 3D space.,float64,9840,0%,"[-0.00029748, -0.00405903, -0.01382141, 0.01653102, -0.00995618]",4538
9.273445,69.49442,X6,Vectorial velocity of right hand (z coordinate).,float64,9703,0%,"[-0.00018275, -2.307e-05, -0.00010022, -0.00043858, -5.034e-05]",4538
11.616635,69.43761,X7,Vectorial velocity of left wrist (z coordinate),float64,9816,0%,"[-0.00768075, 4.243e-05, -0.01138559, 0.00158572, -0.00047515]",4538
11.8605585,68.77267,X8,Vectorial velocity of left wrist.,float64,9810,0%,"[-0.00219993, 0.00049803, 0.00810173, 0.01189472, -0.00027873]",4538
11.616808,69.43822,X9,Vectorial velocity of left wrist (z coordinate),float64,9595,0%,"[0.00737662, 0.0005177, 0.00020356, -0.00017045, -9.563e-05]",4538
8.920002,68.718636,X10,Vectorial velocity of right hand (x coordinate).,float64,9817,0%,"[0.00161074, -0.00312497, -0.00124984, 0.00017484, 0.00022384]",4538
9.530886,67.60075,X11,Vectorial acceleration of left hand (x coordinate),float64,9827,0%,"[-0.00985878, 0.00366792, -0.00062707, 0.00075635, 0.00456158]",4538
10.240118,67.58798,X12,Vectorial acceleration of left hand (y coordinate).,float64,9664,0%,"[-0.00150943, 0.00183692, -0.00281128, -2.411e-05, -0.00019611]",4538
9.895438,68.33666,X13,"Vectorial acceleration of left hand in x, y, and z<br>coordinates.",float64,9466,0%,"[0.00092657, -0.0001544, 0.00016148, -9.877e-05, -0.0017369]",4538
9.530886,67.60075,X14,Vectorial acceleration of left hand (x coordinate),float64,9489,0%,"[-0.00946828, 0.00141115, 0.00016378, 3.675e-05, 0.0002261]",4538
10.240171,67.58708,X15,Vectorial acceleration of left hand (y coordinate).,float64,8395,0%,"[3.43e-06, 2.512e-05, -7.28e-06, 4.9e-06, -4.286e-05]",4538
9.52794,69.08248,X16,"Vectorial acceleration of right hand in the x, y, and<br>z coordinates.",float64,9557,0%,"[0.00257747, 2.252e-05, -0.00057244, 0.00026772, -0.00011884]",4538
9.62559,69.57547,X17,Vectorial acceleration of right hand (z coordinate).,float64,9584,0%,"[0.00305979, -0.00070225, -0.00028886, -4.237e-05, -0.00017494]",4538
11.236536,70.45945,X18,Vectorial acceleration of right wrist.,float64,8724,0%,"[-0.00045813, 4.13e-06, 0.00043114, -0.00074361, -0.00015141]",4538
11.037394,69.41011,X19,Vectorial acceleration of left wrist (z coordinate).,float64,9425,0%,"[-0.00030464, -0.00182451, 0.00022398, 0.00096096, -0.00105728]",4538
10.603085,69.131195,X20,"Vectorial acceleration of left wrist in the x, y, and<br>z coordinates.",float64,9380,0%,"[0.00014753, -0.00010067, 0.00035945, 4.066e-05, -0.00088885]",4538
11.038622,69.40751,X21,Vectorial acceleration of left wrist (z coordinate).,float64,8304,0%,"[0.00062025, -0.00071886, 0.00037506, 0.00091287, -2.99e-06]",4538
10.28588,69.990204,X22,"Vectorial acceleration of right wrist in the x, y, and<br>z coordinates.",float64,9473,0%,"[0.00035939, -4.739e-05, 0.00124882, 5.307e-05, 2.72e-05]",4538
10.462399,70.68934,X23,Vectorial acceleration of right wrist in three-dimensional space.,float64,9533,0%,"[0.00084233, -0.00090256, 0.00013601, -1.297e-05, -4.514e-05]",4538
10.686652,70.063545,X24,Vectorial acceleration of right wrist (z coordinate).,float64,8714,0%,"[-7.49e-06, -4.646e-05, 3.55e-06, 1.649e-05, 6.725e-05]",4538
12.153565,67.31014,X25,Scalar velocity of left hand.,float64,9831,0%,"[0.00047585, 0.0040253, 0.01086946, 0.0327763, 0.00182668]",4538
12.704201,67.687294,X26,Scalar velocity of right hand.,float64,9844,0%,"[0.00149509, 0.07990729, 0.0006663, 0.02288189, 0.00063965]",4538
12.153157,67.31015,X27,Scalar velocity of left hand.,float64,9824,0%,"[0.00650923, 0.02183645, 0.05480571, 0.00090842, 0.00042702]",4538
12.877601,68.61582,X28,Scalar velocity of right wrist.,float64,9827,0%,"[0.0035534, 0.01709626, 0.00692911, 0.0023021, 0.02544284]",4538
12.153836,67.30972,X29,Scalar velocity of left hand.,float64,9509,0%,"[0.00309557, 6.377e-05, 0.00028905, 0.00473193, 0.00020716]",4538
12.439108,68.29289,X30,Scalar velocity of left wrist.,float64,9635,0%,"[0.00097982, 0.00080335, 0.00171988, 0.00079398, 0.0014119]",4538
12.877726,68.61611,X31,Scalar velocity of right wrist.,float64,9493,0%,"[3.225e-05, 5.59e-06, 0.00082376, 0.00065493, 0.00179555]",4538
10.686341,70.06342,X32,Vectorial acceleration of right wrist (z coordinate).,float64,9576,0%,"[0.00024039, 0.00088764, 2.309e-05, 0.00017972, 0.00080258]",4538
-6.611085,-18.050734,Region,Region of the world where the country is located.,category,10,0%,"['Sub-Saharan Africa', 'Western Europe', 'Central and Eastern Europe', 'Latin America and Caribbean', 'Sub-Saharan Africa']",40916
-13.347142,-26.168034,Happiness Rank,The rank of the country based on the happiness score.,uint8,157,0%,"[13, 78, 65, 48, 114]",40916
33.5796,26.86294,Standard Error,"The standard error is the standard deviation of the sampling<br>distribution of a statistic, most commonly of the mean.",float64,153,0%,"[0.03595, 0.07068, 0.05635, 0.04175, 0.04539]",40916
-13.562441,-25.964077,Economy (GDP per Capita),The extent to which the GDP per capita contributes to<br>the happiness score of a country.,float64,158,0%,"[1.20806, 0.79907, 0.37545, 1.32376, 1.23011]",40916
-13.710348,-25.789606,Family,The extent to which the availability of family support contributes<br>to the happiness score of a country.,float64,158,0%,"[1.13935, 1.25745, 1.31826, 0.73803, 1.15115]",40916
-9.307061,-30.630173,Health (Life Expectancy),Life expectancy of a country's population.,float64,157,0%,"[0.74314, 0.30335, 0.36878, 0.99111, 0.28443]",40916
-13.677978,-25.944736,Freedom,The extent to which the freedom of individuals in a<br>country contributes to the happiness score.,float64,158,0%,"[0.35571, 0.33916, 0.65124, 0.4035, 0.35068]",40916
-14.020185,-26.473188,Trust (Government Corruption),The extent to which the absence of corruption contributes to<br>making life evaluations higher in each country than they are<br>in Dystopia.,float64,157,0%,"[0.02758, 0.306, 0.28703, 0.09472, 0.15072]",40916
-14.38823,-24.290524,Generosity,Measures the extent to which people are willing to give<br>and help others in their community.,float64,158,0%,"[0.27489, 0.3323, 0.25376, 0.28657, 0.40359]",40916
-13.18445,-26.580645,Dystopia Residual,The Dystopia Residual metric is the sum of the Dystopia<br>Happiness Score and the unexplained value for each country.,float64,158,0%,"[1.95335, 2.24173, 1.9757, 3.08854, 2.18896]",40916
-8.472273,-35.415325,Upper_Age,Represents the upper age limit of an individual in years.,uint8,55,0%,"[67, 27, 22, 46, 54]",45064
-8.411208,-35.282745,Lower_Age,Represents the lower age of an individual in years.,uint8,60,0%,"[21, 71, 22, 52, 75]",45064
-30.120087,-40.41368,Reco_Policy_Premium,The amount of premium paid by the policyholder for the<br>insurance policy.,float64,5417,0%,"[8932.0, 15652.0, 29655.0, 7908.0, 5224.0]",45064
-22.897234,-10.149659,City_Code,City code of the location where the data was collected.,category,36,0%,"['C1', 'C1', 'C2', 'C3', 'C2']",45064
1.4835521,-43.513725,Accomodation_Type,Indicates whether the individual owns or rents their place of<br>accommodation.,category,2,0%,"['Rented', 'Owned', 'Owned', 'Owned', 'Owned']",45064
-0.38991576,-55.009525,Reco_Insurance_Type,Type of insurance recommended for the customer.,category,2,0%,"['Individual', 'Individual', 'Individual', 'Individual', 'Individual']",45064
1.0665462,-45.941124,Is_Spouse,Indicates whether the person is married to someone or not.,category,2,0%,"['No', 'No', 'No', 'No', 'No']",45064
20.552246,-32.07176,Health Indicator,Health indicator of an individual.,category,9,0%,"['X2', 'X3', 'X1', 'X1', 'X3']",45064
-10.724807,-42.75989,Holding_Policy_Duration,Duration of holding a policy in years.,category,15,0%,"['12.0', '2.0', '1.0', '1.0', '4.0']",45064
-8.259399,-44.57469,Holding_Policy_Type,Type of holding policy.,category,4,0%,"['3.0', '3.0', '1.0', '2.0', '2.0']",45064
44.927387,9.180941,sepal_length,The length of the sepal of an iris plant.,float64,35,0%,"[6.9, 5.5, 6.3, 6.1, 6.5]",44344
44.926968,9.2156315,sepal_width,The width of the sepal of an iris plant.,float64,23,0%,"[2.8, 3.8, 3.0, 3.6, 2.6]",44344
44.710503,9.127762,petal_length,The length of the petal of an iris plant.,float64,43,0%,"[1.0, 6.7, 5.5, 5.5, 1.6]",44344
44.730286,9.134751,petal_width,The width of the petal of an iris plant.,float64,22,0%,"[1.6, 0.2, 0.3, 2.0, 1.5]",44344
-41.354694,-20.602962,utterance,Represents the utterance of a speaker in a conversation.,uint8,88,0%,"[7, 26, 19, 28, 16]",976
-24.068441,26.15409,coefficient2,Coefficient value of a feature in a mathematical model.,float64,9924,0%,"[-0.59138, -0.811567, -0.425285, -0.621772, -0.332592]",976
43.988605,10.349824,sepallength,The length of the sepals of a flower in centimeters.,float64,35,0%,"[5.1, 6.8, 5.0, 7.7, 4.4]",42186
44.748978,10.327329,sepalwidth,"The sepalwidth feature represents the width of the sepal, which<br>is the outermost part of the flower's structure, in centimeters.",float64,23,0%,"[2.9, 2.5, 3.4, 2.7, 2.6]",42186
43.76094,10.351361,petallength,The length of the petal of a flower in centimeters.,float64,43,0%,"[4.0, 4.1, 1.5, 4.2, 6.1]",42186
43.864277,10.315853,petalwidth,The width of the petal of a flower in centimeters.,float64,22,0%,"[1.5, 0.1, 0.3, 0.3, 1.5]",42186
-16.595116,24.647633,Var6,Represents a numerical value associated with a certain characteristic or<br>attribute.,float64,707,0%,"[749.0, 959.0, 35.0, 462.0, 1288.0]",45075
-17.636103,25.469849,Var13,Represents a continuous numerical value.,float64,1137,0%,"[1120.0, 60.0, 2564.0, 504.0, 116.0]",45075
-33.799107,-5.535974,Var21,Represents the number of times a certain event has occurred.,float64,321,0%,"[128.0, 644.0, 88.0, 72.0, 132.0]",45075
-17.365541,27.039577,Var22,Represents the value of a continuous variable for a specific<br>observation.,float64,321,0%,"[215.0, 150.0, 210.0, 165.0, 50.0]",45075
-34.344284,-7.405886,Var24,Number of times a certain event occurred in a given<br>time period.,uint8,46,0%,"[2, 0, 0, 0, 4]",45075
-36.466656,-34.417217,Var25,Represents the number of days since the last transaction.,float64,130,0%,"[80.0, 24.0, 408.0, 144.0, 16.0]",45075
-27.784643,-39.279064,Var28,Represents the amount of money spent on a particular item<br>in a given currency.,float64,944,0%,"[233.44, 166.56, 260.16, 233.44, 220.08]",45075
4.9363713,16.388233,Var35,Indicates the presence or absence of a certain categorical variable.,uint8,9,0%,"[0, 0, 0, 0, 0]",45075
-28.65774,-38.200222,Var38,Represents the value of a certain financial product for a<br>customer.,float64,3878,0%,"[1856820.0, 3304944.0, 3056322.0, 372900.0, 2425290.0]",45075
-17.636103,25.469849,Var57,Represents a continuous numerical value.,float64,4658,0%,"[3.920957, 5.23841, 5.098483, 6.148473, 3.513566]",45075
-34.263035,-6.5067463,Var65,Indicates the number of times a certain event occurred in<br>a given time period.,uint8,11,0%,"[9, 9, 18, 9, 9]",45075
33.245167,-28.336634,Var73,Represents the value of a specific measurement taken from a<br>patient's blood sample.,float64,113,0%,"[96.0, 124.0, 44.0, 134.0, 60.0]",45075
-17.365532,27.040028,Var74,Represents the value of a continuous variable for a specific<br>observation.,float64,187,0%,"[0.0, 0.0, 28.0, 0.0, 0.0]",45075
-28.889112,-39.922306,Var76,The total amount of money spent on a specific product<br>or service.,float64,3903,0%,"[81800.0, 2051208.0, 2613576.0, 1758040.0, 734296.0]",45075
-34.310272,-6.619303,Var78,Indicates the number of times a specific event occurred within<br>a given time period.,uint8,8,0%,"[0, 0, 0, 0, 6]",45075
-28.519997,-39.19104,Var81,Represents the total amount of money spent on a particular<br>product.,float64,5019,0%,"[40287.3, 8415.24, 181044.3, 10700.46, 170291.4]",45075
-33.859184,-5.35315,Var85,This feature represents the number of times a certain event<br>has occurred.,float64,64,0%,"[0.0, 2.0, 4.0, 2.0, 0.0]",45075
-17.334154,27.700474,Var109,Represents the value of a continuous variable for a specific<br>category.,float64,87,0%,"[32.0, 56.0, 80.0, 32.0, 96.0]",45075
-15.403041,25.259918,Var112,Represents a numerical value related to an unknown variable.,float64,100,0%,"[32.0, 328.0, 8.0, 168.0, 56.0]",45075
-14.958282,26.34065,Var113,Represents the value of a certain variable.,float64,5019,0%,"[904.856, -713968.0, 111878.0, -31095.72, -20036.44]",45075
-14.619531,25.811956,Var119,Represents the value of a certain variable measured in an<br>experiment.,float64,647,0%,"[290.0, 190.0, 670.0, 1950.0, 910.0]",45075
-15.381379,25.869007,Var123,Represents a numerical value for a specific variable.,float64,102,0%,"[54.0, 90.0, 84.0, 6.0, 6.0]",45075
-17.636103,25.469849,Var125,Represents a continuous numerical value.,float64,2673,0%,"[6984.0, 2925.0, 783.0, 8604.0, 2070.0]",45075
-17.541046,26.757832,Var126,Represents the value of a continuous variable in the dataset.,float64,51,0%,"[-30.0, 4.0, -30.0, -10.0, -30.0]",45075
-34.844242,-5.7419777,Var132,Indicates the number of times a certain event has occurred.,uint8,13,0%,"[16, 0, 40, 0, 0]",45075
-15.030012,26.349884,Var133,Represents the value of a specific variable.,float64,4648,0%,"[1669765.0, 8417350.0, 75240.0, 348850.0, 2206550.0]",45075
-16.643423,24.67898,Var134,Represents a numerical value that may indicate a specific measurement<br>or quantity.,float64,4238,0%,"[0.0, 166298.0, 504842.0, 121604.0, 590326.0]",45075
-15.027389,26.350925,Var140,Represents the value of a specific variable.,float64,1065,0%,"[8930.0, 760.0, 815.0, 35.0, 21345.0]",45075
-34.260017,-6.54515,Var144,Indicates the number of times a specific event occurred in<br>a given time period.,uint8,8,0%,"[9, 0, 18, 36, 9]",45075
-28.680037,-39.05992,Var149,Represents the total amount of money spent on a particular<br>product by a customer.,float64,2703,0%,"[0.0, 0.0, 0.0, 0.0, 702576.0]",45075
